GHI,Protected_Land,Habitat,Slope,Population_Density,Distance_to_Substation,Land_Cover,geometry,Wattage,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE
15.0,58.762322015334064,53.15557298304088,33.84648318042814,100.0,50.0,78.27605136751299,POINT Z (-114.00459100000009 35.24167500000009 0),1.0,040159507051,04,015,950705,1
5.0,95.58866777766886,60.713655523968235,76.10102020404081,100.0,50.0,90.73188903048721,POINT Z (-122.48175800000008 37.750894000000095 0),4.5,060750328021,06,075,032802,1
15.0,42.528562838244135,58.14184883834918,20.19082762256194,100.0,54.35986667973728,57.123517302225274,POINT Z (-112.42899000000003 34.71843000000023 0),19.0,040250002094,04,025,000209,4
20.0,94.30644054504461,59.96519949024606,95.84187824723067,100.0,65.155376923831,96.6870895010293,POINT Z (-112.66166700000004 33.03472200000006 0),17.0,040137233052,04,013,723305,2
20.0,93.91824330947946,59.95196549357906,95.47622782080188,100.0,67.88109008920694,97.0252916380747,POINT Z (-112.66138900000009 33.02111100000018 0),17.6,040137233052,04,013,723305,2
20.0,91.27144397608077,51.9262817370846,93.3601607685521,100.0,50.0,96.84501519458877,POINT Z (-113.34397000000004 33.02566000000014 0),22.0,040270121002,04,027,012100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.18222200000002 28.488889000000086 0),5.1,120950167312,12,095,016731,2
89.85148514851485,72.47107843137255,53.77757082638957,70.06251821626348,66.34643662386041,66.23713361435154,72.87197333594746,POINT Z (-106.60005000000007 35.168957000000155 0),2.0,350010037361,35,001,003736,1
87.11596902264483,88.6815018135477,57.44338790314675,51.97674418604651,100.0,50.0,84.0358788354083,POINT Z (-106.77241300000004 34.83313600000008 0),7.0,350619803001,35,061,980300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.79363800000003 40.281801000000144 0),1.3,340210037041,34,021,003704,1
85.0,100.0,97.18655033820214,99.86667973728066,100.0,50.0,91.9000098029605,POINT Z (-107.75056000000005 32.165833000000156 0),9.0,350290004012,35,029,000401,2
87.8188412900696,78.93295751962955,46.18125673953534,72.76937321937322,100.0,50.0,84.01088128614842,POINT Z (-105.20666700000008 35.64333300000019 0),5.0,350479572004,35,047,957200,4
85.66169983334967,96.63954514263308,46.926771885109304,97.43766130633314,100.0,50.0,89.90197039505931,POINT Z (-105.99977500000006 32.86571000000006 0),4.9,350350005021,35,035,000502,1
13.676600333300657,93.74179002058622,44.20056857170866,70.37808871688003,100.0,50.0,93.41672385060288,POINT Z (-120.89170000000006 37.85830000000013 0),1.3,060990001012,06,099,000101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.47970000000004 40.36220000000009 0),2.6,340230085025,34,023,008502,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.84777700000004 40.861111000000136 0),31.5,361031587104,36,103,158710,4
85.0,98.04970100970493,62.734045681795905,98.95814135869033,100.0,50.0,91.24301539064797,POINT Z (-107.25972200000004 32.63000000000015 0),5.0,350130014021,35,013,001402,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.19166700000002 40.13916700000013 0),1.0,420912014041,42,091,201404,1
90.0,97.60023527105186,78.4986766003333,95.18802035152636,62.46103323203607,66.83364376041564,86.91628271738065,POINT Z (-104.65418300000012 39.90413300000011 0),3.4,080319800011,08,031,980001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.22919999999998 39.48360000000006 0),1.4,240253017052,24,025,301705,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.71861099999998 40.81888800000017 0),4.1,340270461041,34,027,046104,1
15.0,83.13694735810215,61.92383099696108,15.460090574582507,100.0,50.0,89.97137535535732,POINT Z (-118.85194400000003 35.30000000000015 0),60.0,060290062022,06,029,006202,2
15.0,90.48524654445643,42.13753553573179,21.458143651997975,100.0,50.0,90.55572983040878,POINT Z (-118.95444400000008 35.10277800000007 0),20.0,060290062022,06,029,006202,2
15.0,85.31127450980392,32.823742770316635,76.1029900332226,100.0,54.837761003823154,89.58886383687874,POINT Z (-123.27861100000011 45.108889000000126 0),1.0,410710305011,41,071,030501,1
12.349279482403686,88.71630232330163,56.70816586609156,17.86072010668247,99.46328791294971,52.369865699441235,90.10714635820018,POINT Z (-118.9686400000001 35.41181700000013 0),1.1,060290008005,06,029,000800,5
15.0,73.13792765415155,44.449073620233314,74.21263860268864,100.0,50.0,97.88158023723165,POINT Z (-117.51166700000012 33.82638900000013 0),1.5,060650419091,06,065,041909,1
44.960788158023725,98.35898441329282,51.34398588373689,95.677678658955,100.0,50.0,97.91941966473875,POINT Z (-111.28277700000007 32.37166700000013 0),25.0,040190044252,04,019,004425,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.46140000000008 30.42140000000015 0),144.0,484530458001,48,453,045800,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.97388900000007 39.41750000000017 0),3.7,340110410011,34,011,041001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.34972200000004 40.256667000000085 0),3.5,340258102023,34,025,810202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.556389 40.27972200000015 0),12.0,340210044062,34,021,004406,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.21500000000006 39.485000000000106 0),6.8,340110107022,34,011,010702,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.20610000000003 40.214200000000105 0),1.3,420410119012,42,041,011901,2
5.447014998529556,88.55196770938446,45.251936084697576,45.79126592149727,100.0,50.0,89.49044211351828,POINT Z (-121.41278000000005 38.36472200000009 0),18.0,060670096531,06,067,009653,1
5.0,79.72683815160482,43.51828252132144,39.26433691756272,100.0,50.0,78.17674737770807,POINT Z (-121.2788880000001 38.253056000000136 0),2.9,060670094081,06,067,009408,1
6.803744730908734,85.56312625250501,45.51367512988923,44.31143300569064,100.0,50.0,86.7581609646113,POINT Z (-121.33750000000009 38.23777800000006 0),2.9,060670095011,06,067,009501,1
20.0,96.68267816880697,62.76786589550044,98.47789432408588,99.81619449073621,57.589942162533085,91.43858445250466,POINT Z (-112.4145960000001 33.409063000000124 0),3.5,040130610241,04,013,061024,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.49888900000002 42.15138900000013 0),2.3,250138001013,25,013,800101,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.24029999999999 42.45250000000015 0),1.8,250039352005,25,003,935200,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.15725400000007 34.99916700000015 0),0.9,370399306052,37,039,930605,2
20.0,89.98921674345652,60.94745613175179,98.66493481031272,100.0,50.0,96.14635820017645,POINT Z (-112.83388800000002 33.30500000000014 0),125.4,040130506042,04,013,050604,2
90.0,66.02291728140061,49.50298990295069,40.565105946684895,98.87658072737968,50.0,89.90295069110871,POINT Z (-105.18032700000006 40.04802500000014 0),0.9,080130127071,08,013,012707,1
15.0,95.07842368395255,47.597294382903634,38.61692458855318,100.0,50.0,89.93980982256642,POINT Z (-120.15720000000012 36.94080000000011 0),1.0,060390005132,06,039,000513,2
15.0,90.34212332124302,52.02333104597589,46.18853770754151,100.0,50.0,95.64160376433684,POINT Z (-118.01750000000011 33.88166700000007 0),0.9,060375039024,06,037,503902,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.35333600000004 28.77060100000012 0),10.0,121170208051,12,117,020805,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.16619700000003 34.98953900000009 0),0.9,370399306042,37,039,930604,2
15.0,95.06028820703852,37.6350357808058,15.196193928409606,100.0,50.0,85.73081070483286,POINT Z (-120.06861100000013 35.405556000000104 0),585.9,060790127081,06,079,012708,1
5.0,97.39486324870111,41.80668561905696,51.95721805353343,100.0,50.0,89.70189197137536,POINT Z (-121.16287900000013 38.61350800000007 0),3.0,060670087062,06,067,008706,2
5.0,97.25811194980884,41.24350553867268,53.22027700831025,100.0,50.0,90.13439858837368,POINT Z (-121.17030000000005 38.60860000000013 0),2.7,060670087062,06,067,008706,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.50881200000009 30.2384920000001 0),30.0,484530022191,48,453,002219,1
20.0,88.93049701009704,58.49034408391334,98.58700127438486,100.0,50.0,95.42535045583766,POINT Z (-112.90402800000005 33.3418330000001 0),170.0,040130506031,04,013,050603,1
15.0,68.10900892069405,66.51308695225958,23.10916202441626,100.0,50.0,90.2664444662288,POINT Z (-118.33449200000011 34.93826100000014 0),110.0,060290055141,06,029,005514,1
15.0,94.19468679541221,73.4006469953926,57.340578994170535,100.0,50.0,96.21027350259779,POINT Z (-116.56250000000009 33.909722000000095 0),4.0,060650445242,06,065,044524,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.21972199999999 39.82527800000013 0),4.0,340155002043,34,015,500204,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.11000000000006 40.750833000000114 0),2.5,340170127004,34,017,012700,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.35360000000006 40.500300000000145 0),1.9,340230018066,34,023,001806,6
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.47970000000004 40.36220000000009 0),2.5,340230085025,34,023,008502,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.82472200000007 40.0313880000002 0),3.5,340057011051,34,005,701105,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.714722 40.82555600000018 0),1.4,340270461041,34,027,046104,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.00861100000007 39.876111000000094 0),1.1,340076035052,34,007,603505,2
88.8530536221939,100.0,94.38290363689835,99.9166748358004,100.0,50.0,89.9400058817763,POINT Z (-103.13782500000008 32.12743000000016 0),10.0,350250009001,35,025,000900,1
88.99029506911087,100.0,91.11655720027449,99.89804921086169,100.0,50.0,89.86609155965101,POINT Z (-103.18305600000006 32.18361100000007 0),10.0,350250009001,35,025,000900,1
90.0,95.08920694049603,64.38094304479952,99.94118223703559,98.88834427997256,51.46799333398686,89.64405450446034,POINT Z (-103.32333300000009 32.469722000000104 0),10.0,350250008002,35,025,000800,2
90.0,86.94245662189981,69.62160572492893,99.18782472306637,100.0,50.04656406234683,89.93137927654152,POINT Z (-103.30361100000009 32.6819440000001 0),10.1,350250007021,35,025,000702,1
89.95147534555436,99.40250955788648,75.93128124693658,99.99019703950593,100.0,50.0,90.07793353592785,POINT Z (-104.23472200000003 32.345556000000116 0),10.1,350150007001,35,015,000700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.03739100000001 39.49027100000009 0),1.1,340110404004,34,011,040400,4
15.0,93.25360258798158,74.1770414665229,62.454348040667256,100.0,50.0,96.47397313988824,POINT Z (-116.59333300000006 33.92416700000011 0),2.4,060650445242,06,065,044524,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.07003900000004 39.46237600000013 0),3.7,340110410022,34,011,041002,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.99770300000003 39.50503400000017 0),2.3,340110409025,34,011,040902,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.864444 38.90777800000017 0),2.0,240338035251,24,033,803525,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.98083300000005 39.487500000000175 0),2.4,340110407021,34,011,040702,1
6.401823350651897,82.95434331455678,44.98137437506127,51.15703925981495,100.0,50.0,90.27663954514263,POINT Z (-121.43134200000009 38.33886800000008 0),1.0,060670096533,06,067,009653,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.34500000000006 39.67500000000014 0),13.7,240217668003,24,021,766800,3
15.0,84.71326340554847,45.820997941378295,16.767726577112736,100.0,50.0,82.3644740711695,POINT Z (-117.68137000000007 35.687710000000195 0),11.1,060290053001,06,029,005300,1
20.0,100.0,53.74816194490736,72.62751577050165,100.0,50.0,95.87589452014508,POINT Z (-114.4961100000001 32.687778000000115 0),4.7,040270109114,04,027,010911,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.66777700000004 39.86666700000008 0),1.3,420293033022,42,029,303302,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.60203100000004 38.757689000000134 0),1.3,100050503043,10,005,050304,3
15.711204783844721,92.36300362709538,52.34829918635428,72.06646942800789,100.0,50.0,99.06783648661896,POINT Z (-114.65166700000009 33.6616670000001 0),1.2,060650469001,06,065,046900,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.32351900000003 40.50635800000013 0),2.4,340239801001,34,023,980100,1
5.0,93.03936746654871,35.99254975002451,32.774604114251886,100.0,50.0,79.55769042250759,POINT Z (-121.18194400000012 38.468611000000095 0),3.0,060670086021,06,067,008602,1
5.295069110871483,91.09014114627887,46.1474365258308,44.73532902545167,100.0,50.0,88.25526909126556,POINT Z (-121.3811010000001 38.36505300000011 0),5.0,060670096531,06,067,009653,1
5.0,93.02055702917772,36.07342417410058,32.798753339269815,100.0,50.0,79.36604254484854,POINT Z (-121.1777780000001 38.46611100000012 0),3.0,060670086021,06,067,008602,1
5.295069110871483,91.09014114627887,46.1474365258308,44.73532902545167,100.0,50.0,88.25526909126556,POINT Z (-121.3811010000001 38.36505300000011 0),5.0,060670096531,06,067,009653,1
5.0,92.35990176378655,36.15576904225076,30.650516403402186,100.0,50.0,78.65650426428782,POINT Z (-121.1802780000001 38.46194400000014 0),3.0,060670086021,06,067,008602,1
5.295069110871483,91.09014114627887,46.1474365258308,44.73532902545167,100.0,50.0,88.25526909126556,POINT Z (-121.3811010000001 38.36505300000011 0),5.0,060670096531,06,067,009653,1
5.9499068718753065,86.941473259334,45.37545338692285,48.99249554820656,100.0,50.0,90.25605332810508,POINT Z (-121.41277700000003 38.347500000000174 0),5.0,060670096531,06,067,009653,1
5.9499068718753065,86.941473259334,45.37545338692285,48.99249554820656,100.0,50.0,90.25605332810508,POINT Z (-121.41277700000003 38.347500000000174 0),5.0,060670096531,06,067,009653,1
5.9499068718753065,86.941473259334,45.37545338692285,48.99249554820656,100.0,50.0,90.25605332810508,POINT Z (-121.41277700000003 38.347500000000174 0),5.0,060670096531,06,067,009653,1
15.0,54.54305799648506,53.067346338594255,12.61703431372549,100.0,50.0,63.447897264974024,POINT Z (-113.17722200000007 34.58583300000008 0),14.9,040250013001,04,025,001300,1
20.0,98.18057053230075,61.46064111361631,98.21988040388197,98.81629252034114,50.0,93.1874326046466,POINT Z (-112.83140100000008 32.36701300000005 0),4.5,040190052002,04,019,005200,2
15.0,89.69512792863445,50.50730320556808,49.92557213930348,100.0,50.0,95.19664738751104,POINT Z (-118.0536110000001 33.91416700000019 0),1.2,060379800341,06,037,980034,1
15.0,89.87746299382414,50.57788452112538,49.734892981582874,100.0,50.0,95.22409567689442,POINT Z (-118.05222200000009 33.91194400000015 0),1.3,060379800341,06,037,980034,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.27861099999998 40.26750000000007 0),1.4,340258107002,34,025,810700,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.19550200000003 40.95208400000014 0),1.4,340311635022,34,031,163502,2
5.0,92.35990176378655,36.15576904225076,30.650516403402186,100.0,50.0,78.65650426428782,POINT Z (-121.1802780000001 38.46194400000014 0),0.4,060670086021,06,067,008602,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.84722200000006 40.292778000000105 0),4.1,340210038001,34,021,003800,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
5.210763650622488,77.85570694661604,45.91951769434369,37.75139372822299,100.0,50.0,77.37780609744142,POINT Z (-121.29581900000011 38.30259400000009 0),5.0,060670094031,06,067,009403,1
15.0,73.51140684410646,37.46299382413489,31.47172100075815,100.0,50.0,86.45466130771493,POINT Z (-119.42638800000006 36.538056000000076 0),1.0,061070003033,06,107,000303,3
15.0,95.9062836976767,76.46064111361632,61.64795667159035,100.0,50.031859621605726,90.81521419468679,POINT Z (-117.97100400000011 34.65434000000008 0),1.3,060379111001,06,037,911100,1
15.0,95.81805705323008,76.59739241250858,61.27697912564002,100.0,50.09802960494069,90.80737182629154,POINT Z (-117.97310300000008 34.654347000000115 0),1.3,060379111001,06,037,911100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.03083300000004 41.68055600000019 0),2.0,250056531021,25,005,653102,1
15.729340260758748,70.76561121458681,71.50524458386433,38.221068702290076,99.72306636604254,65.83129104989708,84.18841290069601,POINT Z (-117.09527700000004 32.791667000000096 0),1.1,060730096043,06,073,009604,3
15.0,88.38349181452799,50.03382021370454,47.213516746411486,100.0,50.0,95.17615920007843,POINT Z (-118.12444400000014 33.92166700000012 0),1.1,060375511012,06,037,551101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.01577500000002 40.83101200000008 0),1.0,340410316014,34,041,031601,4
8.651602784040781,81.36996372904618,46.344476031761594,61.946908919301556,100.0,50.0,90.57631604744633,POINT Z (-121.46467600000007 38.282021000000086 0),2.8,060670099004,06,067,009900,4
8.555533771198903,81.30526418978532,46.22095872953632,61.19758779709117,100.0,50.0,90.6470934222135,POINT Z (-121.46126400000009 38.28357000000013 0),0.9,060670099004,06,067,009900,4
16.254288795216155,83.01931183217332,68.42025291638075,44.86117532546538,100.0,75.24556416037643,84.47848250171552,POINT Z (-117.23892700000013 32.874379000000054 0),1.2,060730083051,06,073,008305,1
20.0,74.25546515047544,53.58200176453289,90.01089019882106,100.0,52.438486422899715,90.75874914224096,POINT Z (-114.77030800000004 36.529950000000106 0),250.0,320030059022,32,003,005902,2
15.0,79.6902264483874,52.985001470444075,50.716886570522654,100.0,50.0,88.45711204783845,POINT Z (-117.84560300000008 34.0086610000001 0),1.5,060374033271,06,037,403327,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.63916700000007 39.421944000000074 0),2.4,340010118081,34,001,011808,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.53526300000004 39.48844300000013 0),1.4,340019834001,34,001,983400,1
